,Name,Author,num_page,Language,User_rating,rating_num,Reviews,Genre_1,G_1_id,fiction,non_fiction,Genre_2,Genre_3,Year,Publisher
2120,Hotel on the Corner of Bitter and Sweet,Jamie Ford,290,English,4.02,281022,21288,Historical,6,1,0,Historical Fiction,Fiction,2009,Ballantine Books
2121,Across the Nightingale Floor,Lian Hearn,305,English,4.06,37863,2272,Fantasy,0,1,0,Fiction,Historical,2002,Riverhead Books
2122,"The Good, the Bad, and the Undead",Kim Harrison,453,English,4.23,64861,2000,Fantasy,0,1,0,Urban Fantasy,Fantasy,2005,HarperTorch
2123,Bartleby the Scrivener,Herman Melville,64,English,3.93,51666,3986,Classics,4,1,0,Fiction,Short Stories,2004,Melville House
2124,The Best of Me,Nicholas Sparks,292,English,3.95,154186,10907,Romance,3,1,0,Fiction,Womens Fiction,2011,Grand Central Publishing
2125,Autobiography of a Yogi,Paramahansa Yogananda,448,English,4.19,57423,2740,Spirituality,-1,0,1,Biography,Nonfiction,1994,Self-Realization Fellowship Publishers
2126,The Man Who Was Thursday: A Nightmare,G.K. Chesterton,182,English,3.81,37613,3421,Fiction,1,1,0,Classics,Mystery,2001,Modern Library
2127,Peter and the Starcatchers,Dave Barry,452,English,4.03,74485,5010,Fantasy,0,1,0,Young Adult,Fiction,2006,Disney-Hyperion
2128,The Infinite Sea,Rick Yancey,320,English,3.86,132639,12307,Young Adult,2,1,0,Science Fiction,Science Fiction,2014,Putnam Juvenile
2129,Grip of the Shadow Plague,Brandon Mull,477,English,4.29,82421,3391,Fantasy,0,1,0,Young Adult,Fiction,2008,Shadow Mountain
2130,"Look Homeward, Angel",Thomas Wolfe,544,English,3.92,13481,1080,Fiction,1,1,0,Classics,Literature,2006,Scribner
2131,Filth,Irvine Welsh,393,English,3.76,30680,958,Fiction,1,1,0,Contemporary,Mystery,1998,W. W. Norton  Company
2132,The Blade Artist,Irvine Welsh,288,English,3.73,9998,396,Fiction,1,1,0,Thriller,Mystery,2016,Jonathan Cape
2133,The Lions of Al-Rassan,Guy Gavriel Kay,528,English,4.29,20279,1457,Fantasy,0,1,0,Historical,Historical Fiction,2005,Harper Voyager
2134,The Tao of Pooh,Benjamin Hoff,176,English,3.98,111754,4898,Philosophy,16,0,1,Nonfiction,Spirituality,2003,Egmont Books
2135,Magyk,Angie Sage,564,English,3.83,119318,5304,Fantasy,0,1,0,Young Adult,Childrens,2005,"Katherine Tegen, Harper Collins"
2136,Washington Square,Henry James,240,English,3.69,19939,1617,Classics,4,1,0,Fiction,Literature,2004,Signet Classics
2137,Never Too Far,Abbi Glines,193,English,4.18,117949,6229,Romance,3,1,0,New Adult,Contemporary,2013,Smashwords
2138,The Yiddish Policemen's Union,Michael Chabon,414,English,3.71,80727,7184,Fiction,1,1,0,Mystery,Science Fiction,2007,HarperCollins
2139,John Dies at the End,David  Wong,362,English,3.88,65675,6543,Horror,9,1,0,Fiction,Humor,2007,Permuted Press
2140,Wildwood Dancing,Juliet Marillier,407,English,4.1,27968,2657,Fantasy,0,1,0,Young Adult,Romance,2007,Alfred A. Knopf
2141,The Alloy of Law,Brandon Sanderson,332,English,4.19,160381,9383,Fantasy,0,1,0,Fiction,Science Fiction,2011,Tor Books
2142,Foundation and Empire,Isaac Asimov,244,English,4.21,177922,3919,Science Fiction,7,1,0,Fiction,Classics,2004,Spectra Books
2143,Death with Interruptions,José Saramago,238,English,3.96,48422,4576,Fiction,1,1,0,Fantasy,Magical Realism,2008,Houghton Mifflin
2144,Wolves of the Calla,Stephen King,931,English,4.16,171145,4701,Fantasy,0,1,0,Fiction,Horror,2006,Pocket Books
2145,Twenties Girl,Sophie Kinsella,435,English,3.84,158002,7312,Womens Fiction,-1,1,0,Chick Lit,Romance,2009,The Dial Press
2146,Silver Shadows,Richelle Mead,380,English,4.32,57356,4701,Young Adult,2,1,0,Fantasy,Paranormal,2014,Razorbill
2147,Blackwood Farm,Anne Rice,774,English,3.87,31188,809,Paranormal,12,1,0,Vampires,Horror,2003,Arrow books
2148,Bet Me,Jennifer Crusie,432,English,3.93,90079,3939,Romance,3,1,0,Womens Fiction,Chick Lit,2004,St. Martin's Paperbacks
2149,Trinity,Leon Uris,912,English,4.27,21387,1096,Historical,6,1,0,Historical Fiction,Fiction,2006,Avon
2150,"Whitney, My Love",Judith McNaught,708,English,4.13,33638,2273,Romance,3,1,0,Historical Romance,Romance,2006,Pocket Books
2151,Out,Natsuo Kirino,400,English,3.95,32991,3136,Fiction,1,1,0,Cultural,Japan,2005,Vintage
2152,Tithe,Holly Black,332,English,3.71,92218,4856,Fantasy,0,1,0,Young Adult,Fantasy,2004,Simon Pulse
2153,Lust for Life,Irving Stone,431,English,4.17,26379,1469,Historical,6,1,0,Historical Fiction,Fiction,1990,Arrow
2154,Heartstopper: Volume Two,Alice Oseman,320,English,4.6,111237,15512,Sequential Art,10,1,0,Graphic Novels,Romance,2019,Hodder Children's Books
2155,Casino Royale,Ian Fleming,192,English,3.75,80489,4887,Fiction,1,1,0,Thriller,Classics,2002,Penguin
2156,Before We Were Yours,Lisa Wingate,342,English,4.37,467144,36474,Historical,6,1,0,Historical Fiction,Fiction,2017,Ballantine Books
2157,Fairest,Gail Carson Levine,326,English,3.88,63396,4238,Fantasy,0,1,0,Young Adult,Fantasy,2006,HarperCollins
2158,Tree of Smoke,Denis Johnson,614,English,3.54,16975,1360,Fiction,1,0,1,War,Historical,2007,"Farrar, Straus and Giroux"
2159,The Golem and the Jinni,Helene Wecker,486,English,4.08,117007,13798,Fantasy,0,1,0,Historical,Historical Fiction,2013,Harper
2160,The Richest Man in Babylon,George S. Clason,194,English,4.25,143542,7848,Economics,-1,0,1,Finance,Business,2008,Berkley Books
2161,Lucky,Alice Sebold,243,English,3.76,100541,4445,Nonfiction,5,0,1,Autobiography,Memoir,2002,Hachette Book Group
2162,Lies,Michael  Grant,447,English,4.08,62781,2432,Young Adult,2,1,0,Science Fiction,Dystopia,2010,HarperCollins
2163,"Saga, Vol. 1",Brian K. Vaughan,176,English,4.17,289216,14344,Sequential Art,10,1,0,Graphic Novels,Sequential Art,2012,Image Comics
2164,A Hero of Our Time,Mikhail Lermontov,185,English,4.11,51491,1798,Classics,4,1,0,Fiction,Cultural,1966,Penguin Classics
2165,Ship of Destiny,Robin Hobb,789,English,4.21,65573,2111,Fantasy,0,1,0,Fiction,Fantasy,2001,Spectra Books
2166,"Ronia, the Robber's Daughter",Astrid Lindgren,176,English,4.26,28308,1083,Fantasy,0,1,0,Childrens,Classics,1985,Puffin Books
2167,Death Comes for the Archbishop,Willa Cather,297,English,3.93,31824,3042,Fiction,1,1,0,Classics,Historical,1990,Vintage
2168,The Battle for Skandia,John Flanagan,294,English,4.35,85676,2170,Fantasy,0,1,0,Young Adult,Adventure,2008,Philomel Books
2169,The Eternity Code,Eoin Colfer,329,English,4.02,136772,2598,Fantasy,0,1,0,Young Adult,Fiction,2006,Puffin
2170,Reversione: Reset the Future,Chris A. Jones,242,English,4.18,935,4,Young Adult,2,1,0,Adventure,Mystery,2017,Green Ivy
2171,The Crossing,Cormac McCarthy,426,English,4.14,32544,2154,Fiction,1,1,0,Westerns,Literature,1994,Knopf Publishing Group
2172,Blood Song,Anthony Ryan,591,English,4.38,81654,4272,Fantasy,0,1,0,Fantasy,Epic Fantasy,2012,Anthony  Ryan
2173,The Statistical Probability of Love at First Sight,Jennifer E. Smith,236,English,3.77,115815,10457,Young Adult,2,1,0,Romance,Contemporary,2012,Poppy/Little Brown
2174,Last Argument of Kings,Joe Abercrombie,536,English,4.28,126099,5683,Fantasy,0,1,0,Fiction,Fantasy,2008,Gollancz
2175,Thirteen for Dinner,Kathleen Lopez,383,Spanish,4.25,1046,42,Contemporary,13,1,0,Novels,Fiction,2020,"Wordsmith Publishing, LLC"
2176,Pandora,Anne Rice,383,Spanish,3.78,42747,826,Paranormal,12,1,0,Vampires,Horror,2001,Punto de lectura
2177,Dragons of Autumn Twilight,Margaret Weis,444,English,3.99,114361,2432,Fantasy,0,1,0,Dungeons and Dragons,Dragonlance,2000,Wizards of the Coast
2178,Olive Kitteridge,Elizabeth Strout,270,English,3.83,202265,21635,Fiction,1,1,0,Short Stories,Literary Fiction,2008,Random House
2179,The Passion,Jeanette Winterson,160,English,4.11,20487,1620,Fiction,1,1,0,Historical,Historical Fiction,1997,Grove Press
2180,Narrative of the Life of Frederick Douglass,Frederick Douglass,158,English,4.05,110369,5301,Nonfiction,5,0,1,History,Classics,2004,Ingram
2181,Mr. Mercedes,Stephen King,437,English,3.97,273967,17949,Fiction,1,1,0,Thriller,Horror,2014,Scribner
2182,On Earth We're Briefly Gorgeous,Ocean Vuong,246,English,4.05,137917,18701,Fiction,1,1,0,Poetry,LGBT,2019,Penguin Press
2183,A Fairy Awesome Story,Ellie Aiden,138,English,3.69,921,33,Polyamorous,-1,1,0,Reverse Harem,Fantasy,2020,Self-Publish
2184,لا تحزن,عائض القرني,584,Arabic,4.13,29143,2315,Religion,-1,0,1,Islam,Religion,2003,مكتبة العبيكان
2185,Steelheart,Brandon Sanderson,386,English,4.12,169409,14079,Fantasy,0,1,0,Young Adult,Science Fiction,2013,Delacorte Press
2186,Don't Close Your Eyes,Lynessa Layne,326,English,3.52,337,50,Romance,3,1,0,Polyamorous,Reverse Harem,2020,Lynessa Layne Literature
2187,Median Gray,Bill Mesce Jr.,356,English,4.28,6165,51,Fiction,1,1,0,Contemporary,Epic,2020,Vintage
2188,Feet of Clay,Terry Pratchett,411,English,4.25,79143,1896,Fantasy,0,1,0,Fiction,Humor,2005,Corgi
2189,The Name of This Book Is Secret,Pseudonymous Bosch,364,English,4.06,51983,3797,Mystery,8,1,0,Fantasy,Childrens,2007,"Little, Brown Books for Young Readers"
2190,The Plains of Passage,Jean M. Auel,784,English,3.82,54254,1379,Historical,6,1,0,Historical Fiction,Fiction,2002,Bantam
2191,Dreamcatcher,Stephen King,688,English,3.64,162714,2869,Horror,9,1,0,Fiction,Science Fiction,2002,Roc
2192,Written in Red,Anne Bishop,433,English,4.24,56054,5989,Fantasy,0,1,0,Fantasy,Urban Fantasy,2013,Roc
2193,Life Song,Christine M. Knight,338,English,4.16,81,56,Science Fiction,7,1,0,Fiction,Fantasy,2013,Highlight Publishing
2194,Dune Messiah,Frank Herbert,337,English,3.89,177969,6960,Science Fiction,7,1,0,Fiction,Fantasy,2019,Ace Books
2195,Glass,Ellen Hopkins,681,English,4.29,62787,2822,Young Adult,2,1,0,Poetry,Fiction,2007,Margaret K. McElderry Books
2196,Harold and the Purple Crayon,Crockett Johnson,64,English,4.26,134783,2258,Childrens,14,1,0,Picture Books,Childrens,1996,Bloomsbury
2197,Lost Horizon,James Hilton,166,English,3.94,19298,1724,Fiction,1,1,0,Classics,Fantasy,2012,Open Road Media
2198,Rooftops of Tehran,Mahbod Seraji,348,English,3.82,12276,963,Historical,6,1,0,Historical Fiction,Fiction,2009,NAL
2199,Utopia,Thomas More,163,English,3.55,64891,3309,Classics,4,1,0,Philosophy,Fiction,2003,Penguin Classics
2200,We Are the Ants,Shaun David Hutchinson,455,English,4.16,38157,6550,Young Adult,2,0,1,LGBT,Contemporary,2016,Simon Pulse
2201,Mr. Penumbra's 24-Hour Bookstore,Robin Sloan,288,English,3.73,189593,26792,Fiction,1,1,0,Mystery,Fantasy,2012,"Farrar, Straus and Giroux"
2202,The Bane Chronicles,Cassandra Clare,507,English,4.12,82787,7555,Fantasy,0,1,0,Young Adult,Fantasy,2014,Margaret K. McElderry Books
2203,Heartstopper: Volume Three,Alice Oseman,384,English,4.62,89935,11924,Sequential Art,10,1,0,Graphic Novels,Romance,2020,Hodder Children's Books
2204,The Time Keeper,Mitch Albom,224,English,3.87,102368,10563,Fiction,1,1,0,Fantasy,Inspirational,2012,Hachette Books
2205,Tortilla Flat,John Steinbeck,256,English,3.83,47693,2674,Fiction,1,1,0,Classics,Literature,2001,Longman Schools Division (a Pearson Education Company)
2206,The King's Men,Nora Sakavic,556,English,4.59,37550,5325,LGBT,-1,0,1,Contemporary,Young Adult,2014,Amazon
2207,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,409,English,3.93,147901,11892,Nonfiction,5,0,1,Psychology,Self Help,2018,Random House Canada
2208,The Black Prism,Brent Weeks,629,English,4.21,112966,5491,Fantasy,0,1,0,Fiction,Fantasy,2010,Orbit
2209,The Arbitrator,Max Nowaz,229,English,4.34,6598,46,Contemporary,13,1,0,Fiction,Novels,2019,Amazon
2210,The Curse of Chalion,Lois McMaster Bujold,490,English,4.1,39449,2511,Fantasy,0,1,0,Fiction,Fantasy,2003,Voyager
2211,Thief of Time,Terry Pratchett,378,English,4.21,69550,1750,Fantasy,0,1,0,Fiction,Humor,2008,HarperTorch
2212,Beach Read,Emily Henry,361,English,4.05,310349,38120,Romance,3,1,0,Contemporary,Fiction,2020,Berkley
2213,Metro 2033,Dmitry Glukhovsky,458,English,4,49980,3197,Science Fiction,7,1,0,Fiction,Horror,2013,Future Corp.
2214,Undead and Unwed,MaryJanice Davidson,288,English,3.8,57472,2822,Paranormal,12,1,0,Vampires,Fantasy,2004,Berkley
2215,Cell,Stephen King,449,English,3.66,207882,6477,Horror,9,1,0,Fiction,Horror,2006,Pocket Star Books
2216,Metro 2033,Dmitry Glukhovsky,458,English,4,49958,3195,Science Fiction,7,1,0,Fiction,Horror,2013,Future Corp.
2217,Underworld,Don DeLillo,827,English,3.93,28350,2121,Fiction,1,1,0,Literature,Novels,1999,Picador
2218,The Baron in the Trees,Italo Calvino,217,English,4.05,33874,1833,Fiction,1,1,0,Classics,European Literature,1977,Mariner Books
2219,Totto-chan: The Little Girl at the Window,Tetsuko Kuroyanagi,232,English,4.37,25536,2759,Nonfiction,5,1,0,Childrens,Cultural,1996,Kodansha
2220,First Test,Tamora Pierce,240,English,4.17,64363,1573,Fantasy,0,1,0,Young Adult,Fiction,2000,Random House Children's Books
2221,The Foundation Trilogy,Isaac Asimov,679,English,4.41,96384,1803,Science Fiction,7,1,0,Fiction,Classics,1974,DAW Books
2222,Angel,L.A. Weatherly,507,English,3.86,32054,2336,Paranormal,12,1,0,Angels,Young Adult,2010,Usborne Publishing Ltd
2223,Green Rider,Kristen Britain,471,English,4.03,38737,1924,Fantasy,0,1,0,Young Adult,Fiction,2000,DAW Books
2224,"God Bless You, Mr. Rosewater",Kurt Vonnegut Jr.,290,English,3.93,64392,2155,Fiction,1,1,0,Classics,Humor,2005,RosettaBooks
2225,Almost Transparent Blue,Ryū Murakami,126,English,3.28,9991,734,Fiction,1,1,0,Cultural,Japan,2003,Kodansha
2226,Furies of Calderon,Jim Butcher,688,English,4.1,104068,4355,Fantasy,0,1,0,Fiction,Fantasy,2005,Ace
2227,The Demon,Hubert Selby Jr.,312,English,3.67,3939,173,Fiction,1,1,0,Thriller,Horror,2000,Marion Boyars Publishers Ltd
2228,The Beagle and the Hare,Kevin Moccia,116,English,4.38,701,9,Fiction,1,1,0,Epic,Drama,2019,iUniverse
2229,Travels with Charley: In Search of America,John Steinbeck,214,English,4.03,84550,5905,Nonfiction,5,0,1,Travel,Classics,2002,Penguin
2230,"Rabbit, Run",John Updike,337,English,3.58,58466,3525,Fiction,1,1,0,Classics,Novels,2010,Random House
2231,The End of Everything,Megan Abbott,246,English,3.42,17442,1831,Fiction,1,1,0,Mystery,Young Adult,2011,Reagan Arthur Books
2232,The 13½ Lives of Captain Bluebear,Walter Moers,704,English,4.27,20237,1527,Fantasy,0,1,0,Fiction,Humor,2006,Harry N. Abrams
2233,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,384,English,4.28,34106,1131,Science,-1,0,1,Nonfiction,Science,1997,Ballantine Books
2234,Coming Storm,David J Morden,208,English,4.23,621,7,Young Adult,2,1,0,Fiction,Adventure,2017,CreateSpace Independent Publishing Platform
2235,A Merciful Death,Kendra Elliot,353,English,4.11,54340,1828,Mystery,8,1,0,Fiction,Romance,2017,Montlake Romance
2236,Another Roadside Attraction,Tom Robbins,366,English,3.98,35197,990,Fiction,1,1,0,Humor,Novels,2004,No Exit Press
2237,High-Rise,J.G. Ballard,208,English,3.63,30208,2679,Fiction,1,1,0,Science Fiction,Science Fiction,2012,Liveright
2238,Falling Kingdoms,Morgan Rhodes,412,English,3.78,59678,7948,Fantasy,0,1,0,Young Adult,Fantasy,2012,Razorbill
2239,The Feast of the Goat,Mario Vargas Llosa,475,English,4.3,29254,2629,Fiction,1,1,0,Historical,Historical Fiction,2003,Faber and Faber
2240,"Why They Stay: Sex Scandals, Deals, and Hidden Agendas of Eight Political Wives",Anne Michaud,640,English,4.32,2939,13,Inspirational,-1,0,1,Nonfiction,Education,2021,Harper Perennial Modern Classics
2241,Moon Tiger,Penelope Lively,224,English,3.85,16657,1248,Fiction,1,1,0,Historical,Historical Fiction,1997,Grove Press
2242,The Golden Notebook,Doris Lessing,640,English,3.76,20726,1860,Fiction,1,1,0,Classics,Feminism,1999,Harper Perennial Modern Classics
2243,The Indian in the Cupboard,Lynne Reid Banks,192,English,3.92,101954,2457,Fantasy,0,1,0,Childrens,Fiction,2003,Collins
2244,Go Tell It on the Mountain,James Baldwin,256,English,4.01,60675,3589,Fiction,1,1,0,Classics,Cultural,2001,Penguin
2245,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,392,English,4.21,307773,10798,Biography,-1,0,1,Nonfiction,Business,2015,Ecco
2246,Danny the Champion of the World,Roald Dahl,205,English,4.08,62294,2795,Childrens,14,1,0,Fiction,Classics,2002,Knopf Books for Young Readers
2247,The Hero and the Crown,Robin McKinley,240,English,4.21,51163,2438,Fantasy,0,1,0,Young Adult,Fiction,1987,Ace
2248,El psicoanalista,John Katzenbach,528,Spanish,4.12,43612,3291,Thriller,11,1,0,Fiction,Mystery,2006,Ediciones B
2249,The Black Stallion,Walter Farley,275,English,4.18,72244,1326,Classics,4,1,0,Fiction,Childrens,1941,Random House
2250,Gregor the Overlander,Suzanne Collins,326,English,4,101227,6731,Fantasy,0,1,0,Young Adult,Childrens,2005,Scholastic
2251,Desert Solitaire,Edward Abbey,337,English,4.18,44369,2915,Nonfiction,5,0,1,Environment,Nature,1985,Ballantine Books
2252,Little Bee,Chris Cleave,275,English,3.71,234068,21608,Fiction,1,1,0,Cultural,Africa,2010,Simon & Schuster
2253,Burr,Gore Vidal,430,English,4.08,9159,724,Historical,6,1,0,Historical Fiction,Fiction,2000,Vintage
2254,Big Sur,Jack Kerouac,256,English,3.82,32102,1244,Fiction,1,1,0,Classics,Literature,1992,Penguin Books
2255,Recursion,Blake Crouch,329,English,4.14,154878,19687,Science Fiction,7,1,0,Fiction,Thriller,2019,Crown Publishing Group (NY)
2256,Independent People,Halldór Laxness,482,English,4.16,9962,1378,Fiction,1,1,0,Classics,Historical,1997,Vintage
2257,The Solitude of Prime Numbers,Paolo Giordano,271,English,3.62,57090,4665,Fiction,1,0,1,Contemporary,European Literature,2010,Pamela Dorman Books
2258,Rubáiyát of Omar Khayyám,Omar Khayyám,52,English,4.18,19891,1767,Poetry,15,1,0,Classics,Philosophy,2005,Dodo Press
2259,The V Girl: a Coming of Age Story,Mya Robarts,340,English,4.01,14839,1473,Romance,3,1,0,Young Adult,Coming Of Age,2015,Mya Robarts
2260,Leviathan Wakes,James S.A. Corey,561,English,4.25,209533,13920,Science Fiction,7,1,0,Fiction,Space,2011,Orbit
2261,Novel with Cocaine,M. Ageyev,204,English,3.59,3828,184,Fiction,1,1,0,Cultural,Russia,1998,Northwestern University Press
2262,Narcopolis,Jeet Thayil,292,English,3.38,8152,817,Fiction,1,1,0,Cultural,India,2012,Faber & Faber
2263,The Education of Little Tree,Forrest Carter,228,English,4.12,15421,1707,Fiction,1,1,0,Historical,Historical Fiction,2001,University of New Mexico Press
2264,Lodestar,Shannon Messenger,688,English,4.61,20158,1360,Fantasy,0,1,0,Childrens,Middle Grade,2016,Aladdin
2265,Lover Reborn,J.R. Ward,572,English,4.31,80296,4842,Fantasy,0,1,0,Paranormal,Romance,2012,NAL
2266,In and Out of Step,Christine M. Knight,482,English,4.04,106,68,Fiction,1,1,0,Paranormal,Fantasy,2013,Highlight Publishing
2267,The Book of Illusions,Paul Auster,288,English,3.86,22952,1321,Fiction,1,1,0,Mystery,Contemporary,2003,Picador Paper
2268,Arminius and Thusnelda Versus Rome,Michael G. Kramer,378,English,4.35,5335,14,Fiction,1,1,0,Novels,Drama,2021,Michael G Kramer Omieaust.
2269,Archangel's Kiss,Nalini Singh,323,English,4.19,55476,2454,Fantasy,0,1,0,Paranormal,Fantasy,2010,Berkley Sensation
2270,Complicated Moonlight,Lynessa Layne,287,English,4.2,129,13,Polyamorous,-1,1,0,Reverse Harem,Romance,2020,Lynessa Layne Literature
2271,The Last Kingdom,Bernard Cornwell,351,English,4.24,85026,4636,Historical,6,1,0,Historical Fiction,Fiction,2006,Harper Paperbacks
2272,Memories Of My Future,Ammar Habib,310,English,4.4,7046,806,Historical,6,0,1,Historical Fiction,Historical,2016,Sinha Medical Device
2273,L'Assommoir,Émile Zola,480,English,4.04,14169,652,Classics,4,1,0,Fiction,Cultural,2001,Penguin Books Ltd
2274,The Last Kingdom,Bernard Cornwell,351,English,4.24,85005,4632,Historical,6,1,0,Historical Fiction,Fiction,2006,Harper Paperbacks
2275,"The Holy Bible: New American Standard Version, NASB",Anonymous,953,English,4.61,5235,381,Christian,-1,0,1,Religion,Nonfiction,1995,Lockman Foundation; American Bible Society
2276,Revelations,Lindsay Anne Kendal,300,English,4.02,271,12,Paranormal,12,1,0,Vampires,Young Adult,2013,World Castle Publishing
